"amphur_ID","poor.household.CNT","poor.JPT.CNT","poor.JPT.MOFreg.CNT","poor.JPT.MOFval.CNT","poor.JPT.MOFval.health","poor.JPT.MOFval.living","poor.JPT.MOFval.education","poor.JPT.MOFval.income","poor.JPT.MOFval.accessibility","JPT.MOFval.pov.rate","poor.JPT.MOFval.ind1.CNT","poor.JPT.MOFval.ind2.CNT","poor.JPT.MOFval.ind3.CNT","poor.JPT.MOFval.ind4.CNT","poor.JPT.MOFval.ind5.CNT","poor.JPT.MOFval.ind6.CNT","poor.JPT.MOFval.ind7.CNT","poor.JPT.MOFval.ind8.CNT","poor.JPT.MOFval.ind9.CNT","poor.JPT.MOFval.ind10.CNT","poor.JPT.MOFval.ind11.CNT","poor.JPT.MOFval.ind12.CNT","poor.JPT.MOFval.ind13.CNT","poor.JPT.MOFval.ind14.CNT","poor.JPT.MOFval.ind15.CNT","poor.JPT.MOFval.ind16.CNT","poor.JPT.MOFval.ind17.CNT","poor.JPT.MOFval.ind18.CNT","poor.JPT.MOFval.ind19.CNT","poor.JPT.MOFval.ind20.CNT","poor.JPT.MOFval.ind21.CNT","poor.JPT.MOFval.ind22.CNT","poor.JPT.MOFval.ind23.CNT","poor.JPT.MOFval.ind24.CNT","poor.JPT.MOFval.ind25.CNT","poor.JPT.MOFval.ind26.CNT","poor.JPT.MOFval.ind27.CNT","poor.JPT.MOFval.ind28.CNT","poor.JPT.MOFval.ind29.CNT","poor.JPT.MOFval.ind30.CNT","poor.JPT.MOFval.ind31.CNT","province_ID"
2001,2357,6395,1073,911,321,0,0,637,0,1.04010869192917,0,0,0,29,43,41,257,27,5,5,27,26,66,1,1,28,0,0,13,100,522,57,277,180,186,105,0,0,0,131,10,"20"
2002,1301,3894,693,559,116,0,0,460,0,1.10983163913596,1,0,0,6,93,18,23,1,0,0,68,49,11,3,0,12,0,0,12,83,415,0,207,124,112,10,0,0,0,24,2,"20"
2003,236,779,180,159,15,0,0,150,0,1.46868649547386,0,0,0,4,12,6,2,2,0,1,10,4,43,0,0,8,0,0,3,37,121,2,35,44,55,0,1,0,0,32,10,"20"
2004,814,1865,268,230,87,0,0,168,0,0.351000351000351,0,0,0,0,1,5,86,2,1,1,1,4,4,1,0,5,0,1,5,52,130,3,47,20,20,3,2,0,0,7,1,"20"
2005,261,828,173,142,22,0,0,124,0,0.351432955501658,0,0,0,1,1,4,21,0,0,0,0,0,0,0,0,4,0,0,0,35,106,0,36,17,8,1,5,0,0,14,5,"20"
2006,1065,4261,699,570,48,0,0,534,0,0.649247101168645,0,0,0,3,5,9,40,0,0,0,2,0,0,0,0,3,0,0,4,62,499,0,75,124,93,6,0,0,0,9,1,"20"
2007,1797,3583,578,469,163,0,0,387,0,0.339557344647085,2,2,0,15,17,1,135,3,1,0,9,10,12,5,0,9,0,0,3,40,356,8,270,2,10,8,5,0,0,3,4,"20"
2008,15,40,2,2,0,0,0,2,0,0.0953743443013829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,"20"
2009,574,1851,237,210,137,0,0,90,0,0.412687183115199,0,0,0,24,1,18,113,0,0,0,0,0,0,0,0,24,0,0,3,38,60,0,144,20,42,0,0,0,0,2,0,"20"
2010,533,2215,574,486,62,0,0,452,0,1.61081833548772,0,0,0,31,30,59,12,25,5,2,61,5,29,1,3,25,1,0,21,147,361,0,161,136,145,21,0,0,0,11,8,"20"
2011,473,1662,299,251,112,0,0,150,0,1.35705017301038,0,0,0,10,82,17,29,1,7,3,12,3,5,0,0,14,0,0,1,26,92,41,93,37,42,1,0,0,0,12,3,"20"
