"amphur_ID","poor.household.CNT","poor.JPT.CNT","poor.JPT.MOFreg.CNT","poor.JPT.MOFval.CNT","poor.JPT.MOFval.health","poor.JPT.MOFval.living","poor.JPT.MOFval.education","poor.JPT.MOFval.income","poor.JPT.MOFval.accessibility","JPT.MOFval.pov.rate","poor.JPT.MOFval.ind1.CNT","poor.JPT.MOFval.ind2.CNT","poor.JPT.MOFval.ind3.CNT","poor.JPT.MOFval.ind4.CNT","poor.JPT.MOFval.ind5.CNT","poor.JPT.MOFval.ind6.CNT","poor.JPT.MOFval.ind7.CNT","poor.JPT.MOFval.ind8.CNT","poor.JPT.MOFval.ind9.CNT","poor.JPT.MOFval.ind10.CNT","poor.JPT.MOFval.ind11.CNT","poor.JPT.MOFval.ind12.CNT","poor.JPT.MOFval.ind13.CNT","poor.JPT.MOFval.ind14.CNT","poor.JPT.MOFval.ind15.CNT","poor.JPT.MOFval.ind16.CNT","poor.JPT.MOFval.ind17.CNT","poor.JPT.MOFval.ind18.CNT","poor.JPT.MOFval.ind19.CNT","poor.JPT.MOFval.ind20.CNT","poor.JPT.MOFval.ind21.CNT","poor.JPT.MOFval.ind22.CNT","poor.JPT.MOFval.ind23.CNT","poor.JPT.MOFval.ind24.CNT","poor.JPT.MOFval.ind25.CNT","poor.JPT.MOFval.ind26.CNT","poor.JPT.MOFval.ind27.CNT","poor.JPT.MOFval.ind28.CNT","poor.JPT.MOFval.ind29.CNT","poor.JPT.MOFval.ind30.CNT","poor.JPT.MOFval.ind31.CNT","province_ID"
3401,1565,7185,1669,1332,0,83,1112,183,0,1.1238325050834,0,0,0,0,11,5,1,5,7,10,64,7,16,0,0,1100,1,0,11,66,126,0,247,352,331,4,0,0,0,0,0,"34"
3402,1415,5908,2041,1614,0,248,1310,115,0,3.32666900261764,0,0,0,10,9,5,3,41,18,21,223,52,91,17,0,1239,3,0,77,52,73,0,306,321,386,19,1,6,0,30,72,"34"
3403,8,19,7,6,0,0,1,5,0,0.0346180475421186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,4,2,0,0,0,0,0,0,"34"
3404,861,2965,1344,927,0,168,138,642,0,1.12534142640364,0,1,4,19,34,11,27,25,1,21,142,24,14,2,0,70,13,0,55,142,536,0,52,349,317,9,0,0,0,1,44,"34"
3405,924,3912,1074,930,0,181,681,115,0,2.45207899385662,0,0,0,10,16,2,0,13,22,16,158,4,11,10,0,666,2,0,13,74,53,0,360,145,187,0,0,0,0,0,12,"34"
3407,1650,7932,2815,2231,0,149,1967,146,0,1.99411864603724,0,0,0,5,14,5,0,0,0,0,149,0,16,0,0,1895,0,0,77,30,119,0,117,347,507,0,0,0,0,0,0,"34"
3408,757,3622,859,775,0,38,726,13,0,2.15457325549069,0,0,0,0,0,0,3,0,0,1,37,0,1,3,0,726,0,0,0,4,8,1,70,60,73,0,0,0,0,0,2,"34"
3409,992,4540,1066,916,0,46,792,96,0,2.05879708711679,0,0,2,1,3,4,16,6,4,3,33,0,6,0,1,754,1,0,39,52,48,0,240,157,188,2,0,0,0,0,1,"34"
3410,1550,5810,1929,1683,0,381,1022,357,0,3.25148277660787,0,0,0,75,23,128,35,7,1,3,373,3,131,7,4,1007,11,0,0,179,204,0,266,563,494,25,0,0,0,2,6,"34"
3411,2738,11734,3813,3202,0,1268,1783,377,0,3.72139511639529,0,6,2,96,48,32,12,15,45,33,1237,23,1008,1,1,1701,15,0,80,147,243,16,349,917,851,28,1,0,0,2,97,"34"
