"amphur_ID","poor.household.CNT","poor.JPT.CNT","poor.JPT.MOFreg.CNT","poor.JPT.MOFval.CNT","poor.JPT.MOFval.health","poor.JPT.MOFval.living","poor.JPT.MOFval.education","poor.JPT.MOFval.income","poor.JPT.MOFval.accessibility","JPT.MOFval.pov.rate","poor.JPT.MOFval.ind1.CNT","poor.JPT.MOFval.ind2.CNT","poor.JPT.MOFval.ind3.CNT","poor.JPT.MOFval.ind4.CNT","poor.JPT.MOFval.ind5.CNT","poor.JPT.MOFval.ind6.CNT","poor.JPT.MOFval.ind7.CNT","poor.JPT.MOFval.ind8.CNT","poor.JPT.MOFval.ind9.CNT","poor.JPT.MOFval.ind10.CNT","poor.JPT.MOFval.ind11.CNT","poor.JPT.MOFval.ind12.CNT","poor.JPT.MOFval.ind13.CNT","poor.JPT.MOFval.ind14.CNT","poor.JPT.MOFval.ind15.CNT","poor.JPT.MOFval.ind16.CNT","poor.JPT.MOFval.ind17.CNT","poor.JPT.MOFval.ind18.CNT","poor.JPT.MOFval.ind19.CNT","poor.JPT.MOFval.ind20.CNT","poor.JPT.MOFval.ind21.CNT","poor.JPT.MOFval.ind22.CNT","poor.JPT.MOFval.ind23.CNT","poor.JPT.MOFval.ind24.CNT","poor.JPT.MOFval.ind25.CNT","poor.JPT.MOFval.ind26.CNT","poor.JPT.MOFval.ind27.CNT","poor.JPT.MOFval.ind28.CNT","poor.JPT.MOFval.ind29.CNT","poor.JPT.MOFval.ind30.CNT","poor.JPT.MOFval.ind31.CNT","province_ID"
4601,438,1518,588,455,148,215,0,141,0,0.476979201610198,0,0,0,75,86,0,4,3,32,105,118,0,16,1,0,35,0,0,0,21,68,60,40,182,189,0,0,0,0,0,0,"46"
4602,105,351,138,97,12,21,0,67,0,0.353820900966624,0,0,0,1,0,1,11,1,1,0,19,0,4,0,0,2,0,0,2,5,47,19,14,35,46,0,0,0,0,0,0,"46"
4603,291,1157,408,299,49,12,0,176,80,0.577733122077521,0,0,0,12,10,10,30,1,1,0,11,0,4,0,0,9,2,0,5,57,110,15,16,79,82,1,80,8,6,2,7,"46"
4604,31,100,26,24,0,1,0,23,0,0.210047260633643,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,3,0,20,0,8,9,0,0,0,0,0,0,"46"
4605,641,2113,861,675,76,152,0,482,10,0.892078344302593,0,0,0,8,5,45,63,16,0,0,137,2,11,0,0,0,1,0,12,109,196,210,24,207,269,12,8,2,2,1,4,"46"
4606,226,609,299,217,53,29,0,140,6,0.816925799043783,0,0,0,4,7,3,45,7,4,2,21,0,1,0,0,9,0,0,10,28,27,86,27,98,62,3,2,4,0,1,0,"46"
4607,256,914,363,273,5,9,0,129,132,0.317526780418019,0,0,0,0,0,0,5,0,0,0,9,0,0,0,0,1,0,0,5,28,54,55,5,40,39,0,124,19,15,0,12,"46"
4608,238,911,401,318,101,62,0,162,0,0.788299454635597,0,0,0,6,93,0,2,1,0,0,61,11,0,0,0,17,0,0,0,25,9,128,58,57,64,0,0,0,0,0,0,"46"
4609,143,454,207,174,19,9,0,149,0,0.518474374255066,0,0,0,0,3,0,16,3,0,0,8,0,0,0,0,3,0,0,1,2,89,58,20,39,64,0,0,0,0,0,0,"46"
4610,635,2369,891,775,414,138,0,260,0,2.18469865253425,0,2,0,390,15,35,9,2,0,1,135,0,2,5,0,29,0,0,19,203,45,22,317,359,433,13,0,0,0,0,0,"46"
4611,73,340,149,121,23,6,0,92,0,0.401926590267397,0,0,0,0,0,1,23,0,0,0,6,0,0,0,0,11,0,0,0,22,31,39,10,49,50,0,0,0,0,0,0,"46"
4612,863,3272,1410,1204,167,456,0,703,6,2.77361837406989,3,0,0,59,111,34,26,17,12,4,438,24,48,4,0,104,4,0,80,278,375,140,253,530,600,32,6,0,0,3,45,"46"
4613,213,825,303,252,94,102,0,99,2,0.537050060737804,0,0,0,23,68,28,19,11,25,45,75,0,31,0,0,7,4,0,8,23,38,38,1,134,137,10,2,0,0,2,0,"46"
4614,126,327,141,122,70,13,0,43,0,0.528710725893825,0,0,0,10,3,2,57,2,0,0,11,0,3,0,0,2,0,0,5,11,12,25,2,32,40,1,0,0,0,0,0,"46"
4615,257,1088,514,440,97,23,0,350,6,2.29837024655244,0,0,0,81,7,11,9,0,0,0,23,13,11,0,0,40,1,0,3,145,232,19,213,217,251,15,1,5,0,1,6,"46"
4616,142,553,255,209,4,63,0,162,0,0.92277804759592,0,0,0,0,0,15,4,0,0,0,63,0,9,0,0,0,0,0,14,43,38,88,24,27,78,0,0,0,0,0,0,"46"
4617,60,183,85,68,44,6,0,17,1,0.336300692383778,0,0,0,2,38,0,4,0,0,0,6,0,1,0,0,15,0,0,0,4,4,9,2,20,21,0,0,1,0,0,0,"46"
4618,62,197,93,75,0,24,0,50,2,0.370425248184916,0,0,0,0,0,0,0,1,0,0,23,0,0,0,0,1,0,0,0,0,0,50,5,18,18,0,0,2,0,0,0,"46"
