"amphur_ID","poor.household.CNT","poor.JPT.CNT","poor.JPT.MOFreg.CNT","poor.JPT.MOFval.CNT","poor.JPT.MOFval.health","poor.JPT.MOFval.living","poor.JPT.MOFval.education","poor.JPT.MOFval.income","poor.JPT.MOFval.accessibility","JPT.MOFval.pov.rate","poor.JPT.MOFval.ind1.CNT","poor.JPT.MOFval.ind2.CNT","poor.JPT.MOFval.ind3.CNT","poor.JPT.MOFval.ind4.CNT","poor.JPT.MOFval.ind5.CNT","poor.JPT.MOFval.ind6.CNT","poor.JPT.MOFval.ind7.CNT","poor.JPT.MOFval.ind8.CNT","poor.JPT.MOFval.ind9.CNT","poor.JPT.MOFval.ind10.CNT","poor.JPT.MOFval.ind11.CNT","poor.JPT.MOFval.ind12.CNT","poor.JPT.MOFval.ind13.CNT","poor.JPT.MOFval.ind14.CNT","poor.JPT.MOFval.ind15.CNT","poor.JPT.MOFval.ind16.CNT","poor.JPT.MOFval.ind17.CNT","poor.JPT.MOFval.ind18.CNT","poor.JPT.MOFval.ind19.CNT","poor.JPT.MOFval.ind20.CNT","poor.JPT.MOFval.ind21.CNT","poor.JPT.MOFval.ind22.CNT","poor.JPT.MOFval.ind23.CNT","poor.JPT.MOFval.ind24.CNT","poor.JPT.MOFval.ind25.CNT","poor.JPT.MOFval.ind26.CNT","poor.JPT.MOFval.ind27.CNT","poor.JPT.MOFval.ind28.CNT","poor.JPT.MOFval.ind29.CNT","poor.JPT.MOFval.ind30.CNT","poor.JPT.MOFval.ind31.CNT","province_ID"
6601,2886,8876,2995,2376,0,275,408,1904,0,3.71168806823507,0,3,0,52,80,196,121,49,2,4,254,21,70,2,4,283,10,0,120,444,1465,195,332,531,649,74,6,5,6,28,21,"66"
6602,328,924,401,326,0,56,38,254,0,2.42235101798187,0,0,0,0,0,66,0,37,0,0,19,0,8,3,2,8,0,0,28,5,227,40,13,114,129,0,0,0,0,0,0,"66"
6603,1324,3656,1493,1261,0,277,188,915,0,4.81665393430099,0,0,1,30,47,148,17,9,0,0,268,0,17,0,0,0,0,0,188,75,742,153,247,254,247,0,0,0,0,0,0,"66"
6604,1135,3485,1057,874,0,129,106,705,0,2.18385347692461,0,4,0,10,25,223,44,22,3,2,118,13,17,0,1,34,5,0,67,170,569,48,244,215,235,27,1,0,0,19,19,"66"
6605,727,1961,702,522,0,142,61,373,0,1.77424288773325,0,0,0,0,40,20,23,2,0,0,140,9,26,0,0,0,3,0,58,83,307,10,0,123,135,8,0,2,0,1,4,"66"
6606,1555,4950,1686,1340,0,214,150,1083,0,2.93801661952685,0,0,0,0,0,56,16,0,0,0,214,6,12,0,0,16,0,0,138,160,960,28,91,262,347,5,1,0,0,2,3,"66"
6607,2852,9151,3390,2965,0,2480,147,458,0,12.5332882444942,0,0,0,30,269,138,23,46,1,0,2474,6,542,5,0,0,5,0,142,161,264,88,644,1182,1195,17,1,0,0,6,40,"66"
6608,950,2670,889,768,0,188,61,618,0,3.23123527431841,0,0,0,12,36,133,31,46,21,3,167,5,33,2,0,8,0,0,53,154,439,92,258,217,243,25,0,0,0,5,12,"66"
6609,679,2078,868,681,0,32,98,583,0,4.46411012782694,0,0,0,0,2,72,26,0,0,0,32,0,6,0,0,7,0,0,91,157,445,29,20,192,234,12,0,2,0,2,7,"66"
6610,1489,3702,1059,972,0,706,100,248,0,5.85330603396363,0,0,0,2,9,4,25,5,0,0,701,4,14,0,0,54,0,0,46,29,166,60,0,259,269,8,0,0,0,1,4,"66"
6611,492,1570,643,525,0,47,90,437,0,3.67055862406488,0,0,3,30,28,16,0,6,0,0,43,6,36,0,0,0,0,0,90,124,307,56,38,176,208,16,0,1,0,13,15,"66"
6612,826,2614,1017,846,0,537,103,301,0,4.35880261734247,0,5,0,71,128,270,7,7,0,0,532,50,102,0,1,8,11,0,85,198,0,113,41,343,333,29,0,0,0,6,0,"66"
