"amphur_ID","poor.household.CNT","poor.JPT.CNT","poor.JPT.MOFreg.CNT","poor.JPT.MOFval.CNT","poor.JPT.MOFval.health","poor.JPT.MOFval.living","poor.JPT.MOFval.education","poor.JPT.MOFval.income","poor.JPT.MOFval.accessibility","JPT.MOFval.pov.rate","poor.JPT.MOFval.ind1.CNT","poor.JPT.MOFval.ind2.CNT","poor.JPT.MOFval.ind3.CNT","poor.JPT.MOFval.ind4.CNT","poor.JPT.MOFval.ind5.CNT","poor.JPT.MOFval.ind6.CNT","poor.JPT.MOFval.ind7.CNT","poor.JPT.MOFval.ind8.CNT","poor.JPT.MOFval.ind9.CNT","poor.JPT.MOFval.ind10.CNT","poor.JPT.MOFval.ind11.CNT","poor.JPT.MOFval.ind12.CNT","poor.JPT.MOFval.ind13.CNT","poor.JPT.MOFval.ind14.CNT","poor.JPT.MOFval.ind15.CNT","poor.JPT.MOFval.ind16.CNT","poor.JPT.MOFval.ind17.CNT","poor.JPT.MOFval.ind18.CNT","poor.JPT.MOFval.ind19.CNT","poor.JPT.MOFval.ind20.CNT","poor.JPT.MOFval.ind21.CNT","poor.JPT.MOFval.ind22.CNT","poor.JPT.MOFval.ind23.CNT","poor.JPT.MOFval.ind24.CNT","poor.JPT.MOFval.ind25.CNT","poor.JPT.MOFval.ind26.CNT","poor.JPT.MOFval.ind27.CNT","poor.JPT.MOFval.ind28.CNT","poor.JPT.MOFval.ind29.CNT","poor.JPT.MOFval.ind30.CNT","poor.JPT.MOFval.ind31.CNT","province_ID"
5501,3161,10383,4954,4312,2515,2331,881,0,0,7.88516046447838,0,0,0,1673,678,917,530,33,407,599,1966,88,314,3,3,24,0,0,858,346,692,8,1179,2251,1244,856,0,0,0,0,0,"55"
5502,619,2409,1241,1148,89,481,613,0,0,10.0498993259214,0,0,0,68,4,105,20,1,466,471,4,0,0,0,0,254,0,0,393,39,135,9,145,398,228,22,0,0,0,0,2,"55"
5503,415,1237,657,591,120,247,280,0,0,6.92361761949391,1,0,2,71,25,17,23,13,56,173,68,12,3,0,0,88,0,0,198,26,74,16,15,301,258,0,0,0,0,0,6,"55"
5504,4205,12712,6824,5538,5431,52,185,0,0,24.531561461794,0,0,2,5411,7,4,32,15,2,2,34,1,4,10,0,154,0,0,37,41,909,132,1575,2574,1346,4,0,0,0,0,6,"55"
5505,1645,6632,3240,2803,430,804,1875,0,0,6.05975441023867,0,0,2,104,175,287,226,78,384,469,357,51,111,5,4,131,7,0,1749,242,268,82,440,1454,1269,115,2,0,0,5,53,"55"
5506,540,1902,942,853,529,168,345,0,0,2.48550365686646,0,0,0,436,39,513,64,11,3,0,156,7,142,0,1,2,0,0,342,18,109,15,59,387,157,2,0,0,0,0,0,"55"
5507,3138,11482,5847,4860,2508,1752,1643,0,0,9.26067073170732,0,0,3,1460,675,501,569,214,316,435,1365,513,551,6,6,977,4,1,693,437,825,88,826,2618,1803,118,10,0,0,9,159,"55"
5508,171,638,322,307,0,27,284,0,0,2.35537824152217,0,0,0,0,0,3,0,14,0,0,19,0,0,0,0,2,0,0,284,1,0,10,95,183,154,3,0,0,0,0,0,"55"
5509,347,1431,611,505,3,0,503,0,0,2.51093874303898,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,266,2,0,251,17,64,0,8,123,68,0,0,0,0,0,0,"55"
5510,878,2448,1577,1393,1329,89,19,0,0,14.0437544107269,0,0,0,1310,14,205,19,0,0,0,89,9,88,0,1,9,0,0,10,3,37,4,25,908,350,9,0,2,0,0,0,"55"
5511,600,2346,1210,1089,200,236,869,0,0,9.73538351510817,0,4,0,50,124,178,56,22,52,46,172,24,50,2,0,320,2,0,605,157,90,38,427,558,389,79,5,0,0,3,7,"55"
5512,2441,10058,5638,5409,378,4451,2803,0,0,42.6543647977289,8,0,0,61,315,127,16,158,4241,100,630,6,255,2,0,153,4,0,2741,188,201,147,1262,3684,2687,49,1,6,0,0,8,"55"
5513,368,1800,699,632,39,43,557,0,0,7.11791868453655,0,0,0,3,6,3,30,11,1,21,12,0,1,0,0,228,0,0,386,14,20,10,275,336,186,13,0,0,0,0,0,"55"
5514,1366,4221,2406,1978,1359,615,128,0,0,7.57825370675453,0,0,0,607,404,172,670,26,266,243,349,22,50,3,0,12,12,0,106,143,614,45,238,1103,571,38,2,0,0,0,13,"55"
5515,1948,6643,4191,3940,0,3882,301,0,0,54.9435225212662,0,0,0,0,0,0,0,0,3124,3482,3753,0,0,0,0,9,0,0,300,0,0,19,12,1457,298,0,0,0,0,0,0,"55"
