"amphur_ID","poor.household.CNT","poor.JPT.CNT","poor.JPT.MOFreg.CNT","poor.JPT.MOFval.CNT","poor.JPT.MOFval.health","poor.JPT.MOFval.living","poor.JPT.MOFval.education","poor.JPT.MOFval.income","poor.JPT.MOFval.accessibility","JPT.MOFval.pov.rate","poor.JPT.MOFval.ind1.CNT","poor.JPT.MOFval.ind2.CNT","poor.JPT.MOFval.ind3.CNT","poor.JPT.MOFval.ind4.CNT","poor.JPT.MOFval.ind5.CNT","poor.JPT.MOFval.ind6.CNT","poor.JPT.MOFval.ind7.CNT","poor.JPT.MOFval.ind8.CNT","poor.JPT.MOFval.ind9.CNT","poor.JPT.MOFval.ind10.CNT","poor.JPT.MOFval.ind11.CNT","poor.JPT.MOFval.ind12.CNT","poor.JPT.MOFval.ind13.CNT","poor.JPT.MOFval.ind14.CNT","poor.JPT.MOFval.ind15.CNT","poor.JPT.MOFval.ind16.CNT","poor.JPT.MOFval.ind17.CNT","poor.JPT.MOFval.ind18.CNT","poor.JPT.MOFval.ind19.CNT","poor.JPT.MOFval.ind20.CNT","poor.JPT.MOFval.ind21.CNT","poor.JPT.MOFval.ind22.CNT","poor.JPT.MOFval.ind23.CNT","poor.JPT.MOFval.ind24.CNT","poor.JPT.MOFval.ind25.CNT","poor.JPT.MOFval.ind26.CNT","poor.JPT.MOFval.ind27.CNT","poor.JPT.MOFval.ind28.CNT","poor.JPT.MOFval.ind29.CNT","poor.JPT.MOFval.ind30.CNT","poor.JPT.MOFval.ind31.CNT","province_ID"
4501,432,1415,502,424,0,0,0,414,10,0.399615464364479,0,0,0,3,6,144,9,29,0,0,14,17,14,0,0,14,0,0,12,102,196,152,201,99,96,5,10,0,0,9,16,"45"
4502,134,506,217,176,0,0,0,172,4,0.269442743417024,0,0,0,0,0,1,4,0,0,0,0,0,2,0,2,9,0,0,2,37,34,117,0,25,46,0,4,0,0,0,0,"45"
4503,184,629,274,220,0,0,0,220,0,0.590762620837809,0,0,0,0,0,0,3,2,0,0,2,0,0,0,0,14,0,0,8,24,85,124,7,75,44,0,0,0,0,0,0,"45"
4504,61,199,92,70,0,0,0,59,11,0.120816721034191,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,58,2,16,18,0,0,11,0,0,0,"45"
4505,275,1015,459,352,0,0,0,351,1,0.701964303519793,0,0,0,5,3,7,9,1,0,0,3,0,0,0,0,19,0,0,0,105,251,33,4,152,139,0,0,1,0,0,1,"45"
4506,60,146,74,68,0,0,0,67,1,0.149991176989589,0,0,0,0,0,1,0,19,0,0,0,0,0,0,0,4,0,0,0,2,8,57,12,28,31,0,0,1,0,0,0,"45"
4507,854,3645,1283,1017,0,0,0,1016,1,1.2625855069585,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,389,701,60,55,371,298,0,0,1,0,0,0,"45"
4508,84,245,109,101,0,0,0,101,0,0.250719888789594,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,3,98,0,15,13,0,0,0,0,0,0,"45"
4509,95,335,106,103,0,0,0,103,0,0.208603370058328,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,2,4,99,7,27,37,0,0,0,0,0,2,"45"
4510,25,61,24,20,0,0,0,20,0,0.0252681583302801,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,2,3,0,0,0,0,0,0,"45"
4511,392,1587,544,408,0,0,0,400,10,0.505038001633946,1,0,0,36,11,25,5,1,0,0,43,23,4,0,0,28,0,0,17,187,251,14,39,158,144,34,10,0,0,6,21,"45"
4512,18,71,22,16,0,0,0,16,0,0.109274689250102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,3,4,0,0,0,0,0,0,"45"
4513,436,1611,767,540,0,0,0,536,4,2.94470498418584,0,0,0,24,16,21,9,0,5,3,48,11,26,1,0,0,3,0,25,295,277,72,49,409,175,10,3,1,0,1,13,"45"
4514,95,302,122,93,0,0,0,93,0,0.191752577319588,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,2,0,0,25,40,33,2,23,30,0,0,0,0,0,0,"45"
4515,36,110,52,46,0,0,0,46,0,0.287141073657928,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,15,6,0,0,0,0,0,0,"45"
4516,62,180,67,56,0,0,0,56,0,0.210336538461538,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,5,9,21,29,0,17,27,0,0,0,0,0,1,"45"
4517,56,188,64,54,0,0,0,54,0,0.138167489701405,0,0,0,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10,13,31,0,26,33,0,0,0,0,0,0,"45"
4518,26,104,39,29,0,0,0,29,0,0.13381938996816,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,14,18,7,0,0,13,0,0,0,0,0,0,"45"
4519,9,32,14,10,0,0,0,8,2,0.0663393923311662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,0,0,3,0,2,0,0,0,0,"45"
4520,42,177,68,53,0,0,0,51,2,0.305334715981104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,19,25,0,15,17,0,2,0,0,0,0,"45"
