"amphur_ID","poor.household.CNT","poor.JPT.CNT","poor.JPT.MOFreg.CNT","poor.JPT.MOFval.CNT","poor.JPT.MOFval.health","poor.JPT.MOFval.living","poor.JPT.MOFval.education","poor.JPT.MOFval.income","poor.JPT.MOFval.accessibility","JPT.MOFval.pov.rate","poor.JPT.MOFval.ind1.CNT","poor.JPT.MOFval.ind2.CNT","poor.JPT.MOFval.ind3.CNT","poor.JPT.MOFval.ind4.CNT","poor.JPT.MOFval.ind5.CNT","poor.JPT.MOFval.ind6.CNT","poor.JPT.MOFval.ind7.CNT","poor.JPT.MOFval.ind8.CNT","poor.JPT.MOFval.ind9.CNT","poor.JPT.MOFval.ind10.CNT","poor.JPT.MOFval.ind11.CNT","poor.JPT.MOFval.ind12.CNT","poor.JPT.MOFval.ind13.CNT","poor.JPT.MOFval.ind14.CNT","poor.JPT.MOFval.ind15.CNT","poor.JPT.MOFval.ind16.CNT","poor.JPT.MOFval.ind17.CNT","poor.JPT.MOFval.ind18.CNT","poor.JPT.MOFval.ind19.CNT","poor.JPT.MOFval.ind20.CNT","poor.JPT.MOFval.ind21.CNT","poor.JPT.MOFval.ind22.CNT","poor.JPT.MOFval.ind23.CNT","poor.JPT.MOFval.ind24.CNT","poor.JPT.MOFval.ind25.CNT","poor.JPT.MOFval.ind26.CNT","poor.JPT.MOFval.ind27.CNT","poor.JPT.MOFval.ind28.CNT","poor.JPT.MOFval.ind29.CNT","poor.JPT.MOFval.ind30.CNT","poor.JPT.MOFval.ind31.CNT","province_ID"
7101,336,906,226,209,0,205,0,0,4,0.314082623266159,0,0,0,22,54,32,0,28,0,0,191,5,44,0,0,4,0,0,4,4,14,0,22,57,69,8,2,2,0,1,4,"71"
7102,894,2708,719,684,0,680,0,0,4,2.62219666474986,0,0,0,30,140,331,14,82,69,111,558,20,132,4,0,5,0,0,34,21,40,1,167,184,298,7,1,3,0,8,8,"71"
7103,579,2006,361,333,0,332,0,0,1,0.729655111968097,0,0,0,45,90,146,5,5,11,9,328,46,79,0,0,32,0,0,26,14,26,0,37,88,137,45,0,1,0,15,4,"71"
7104,198,791,199,195,0,195,0,0,0,1.34668508287293,0,0,0,2,9,9,0,20,7,9,179,4,14,1,0,27,1,0,7,6,4,17,98,126,138,4,0,0,0,0,7,"71"
7105,183,691,140,113,0,113,0,0,0,0.132386709780215,0,0,0,1,4,16,3,7,0,0,106,11,13,0,0,0,0,0,7,2,23,0,33,44,46,5,0,0,0,1,1,"71"
7106,399,1399,401,298,0,293,0,0,5,0.441233083597382,0,0,0,18,37,10,14,0,0,0,293,52,23,0,0,25,0,0,0,19,19,0,31,43,45,0,2,3,0,0,15,"71"
7107,328,963,193,178,0,175,0,0,3,0.898445386634363,0,0,0,25,23,0,2,38,14,15,136,17,24,13,0,15,0,0,0,5,3,0,84,22,35,0,0,3,0,0,21,"71"
7108,202,460,108,93,0,93,0,0,0,0.768976351910038,0,0,0,0,5,19,0,0,0,0,93,0,54,0,0,0,0,0,13,24,6,0,82,13,15,0,0,0,0,0,0,"71"
7109,114,400,76,64,0,62,0,0,2,0.174796525919047,0,0,0,1,7,12,0,0,0,0,62,3,15,0,0,1,0,0,2,0,0,5,2,28,35,0,0,2,0,0,0,"71"
7110,673,2046,456,394,0,379,0,0,17,0.991469337426709,0,0,0,31,114,47,0,28,4,4,366,57,99,1,0,11,1,0,26,20,40,0,172,160,217,0,0,17,0,0,10,"71"
7111,27,101,31,24,0,24,0,0,0,0.0980552377839516,0,0,0,0,0,0,1,13,0,0,13,2,2,0,0,0,0,0,0,0,1,9,0,2,9,0,0,0,0,0,0,"71"
7112,320,1083,205,197,0,192,0,0,5,1.02035531154504,0,0,0,6,15,34,2,14,3,7,180,0,38,0,0,28,0,0,9,4,26,2,91,104,111,0,2,3,0,27,18,"71"
7113,258,881,262,220,0,220,0,0,0,0.855764742492609,0,0,0,3,28,82,1,3,44,45,170,3,18,0,0,2,0,0,13,19,23,0,7,62,76,1,0,0,0,2,2,"71"
