"tumbol_ID","poor.household.CNT","poor.JPT.CNT","poor.JPT.MOFreg.CNT","poor.JPT.MOFval.CNT","poor.JPT.MOFval.health","poor.JPT.MOFval.living","poor.JPT.MOFval.education","poor.JPT.MOFval.income","poor.JPT.MOFval.accessibility","JPT.MOFval.pov.rate","poor.JPT.MOFval.ind1.CNT","poor.JPT.MOFval.ind2.CNT","poor.JPT.MOFval.ind3.CNT","poor.JPT.MOFval.ind4.CNT","poor.JPT.MOFval.ind5.CNT","poor.JPT.MOFval.ind6.CNT","poor.JPT.MOFval.ind7.CNT","poor.JPT.MOFval.ind8.CNT","poor.JPT.MOFval.ind9.CNT","poor.JPT.MOFval.ind10.CNT","poor.JPT.MOFval.ind11.CNT","poor.JPT.MOFval.ind12.CNT","poor.JPT.MOFval.ind13.CNT","poor.JPT.MOFval.ind14.CNT","poor.JPT.MOFval.ind15.CNT","poor.JPT.MOFval.ind16.CNT","poor.JPT.MOFval.ind17.CNT","poor.JPT.MOFval.ind18.CNT","poor.JPT.MOFval.ind19.CNT","poor.JPT.MOFval.ind20.CNT","poor.JPT.MOFval.ind21.CNT","poor.JPT.MOFval.ind22.CNT","poor.JPT.MOFval.ind23.CNT","poor.JPT.MOFval.ind24.CNT","poor.JPT.MOFval.ind25.CNT","poor.JPT.MOFval.ind26.CNT","poor.JPT.MOFval.ind27.CNT","poor.JPT.MOFval.ind28.CNT","poor.JPT.MOFval.ind29.CNT","poor.JPT.MOFval.ind30.CNT","poor.JPT.MOFval.ind31.CNT","province_ID"
"600102",17,69,19,16,0,1,15,0,0,0.664451827242525,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"60"
"600103",78,365,73,60,0,0,60,0,0,1.2911555842479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"60"
"600104",16,64,12,11,0,0,11,0,0,0.606060606060606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1,2,0,0,4,0,0,0,0,0,0,0,0,"60"
"600105",72,316,60,50,3,9,38,0,0,1.01091791346543,0,0,0,2,1,0,0,0,0,0,9,0,0,0,0,38,0,0,0,0,0,0,4,10,11,0,0,0,0,0,0,"60"
"600106",64,252,50,43,0,0,43,0,0,0.508154100685417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,"60"
"600107",37,169,28,23,0,0,23,0,0,0.320825777653787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,4,2,1,0,0,0,0,0,0,"60"
"600108",34,102,25,20,0,8,12,0,0,1.10803324099723,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,12,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,"60"
"600109",113,368,94,72,26,1,45,0,0,1.27614321162708,0,0,0,0,0,0,26,0,0,0,1,0,0,0,0,43,0,0,2,1,2,1,18,0,3,2,0,0,0,0,0,"60"
"600110",476,1533,463,335,221,106,63,0,7,4.29047131147541,1,0,0,42,36,40,172,24,0,1,87,101,22,3,0,38,0,0,25,46,39,0,171,71,83,15,6,1,0,14,13,"60"
"600111",70,271,85,68,10,2,52,0,4,1.12994350282486,0,0,0,1,0,6,9,1,0,0,1,1,0,0,1,30,2,0,19,0,1,0,10,16,13,0,0,4,0,0,0,"60"
